Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL,Review_processed
"Đi ăn thử xe đẩy súp cua bánh mì lề đường đang nổi. Chỉ bán lúc 2h trưa trở đi. Điểm đặc biệt là có vụn bánh mì giòn ăn kèm theo súp. Súp ăn ổn, nêm nếm vị đậm đà. Bạn mình chê súp hơi lỏng nhưng mình thấy vậy là vừa rồi. Chỉ là k thích việc óc heo bị dầm nhỏ từng miếng, từng miếng thôi. Ăn k sướng miệng tí nào 😢Hơi ít cua. Bên dưới đáy ly có 1/4 trứng bắc thảo mà thấy vị trứng bắc thảo k béo, bùi gì cả. Ý là cả 2 ly đều gọi thập cẩm mà ly bạn mình thì có 2 cái trứng cút. Còn ly mình thì 1 trứng cút ""nguyên vẹn"", 4 lòng đỏ, nửa lòng trắng.... =)). Chưa bh ăn chổ súp cua mà trứng cút tùm lum tùm la, bấy bá như vậy :))). Giá 20k cho 1 ly súp thập cẩm như mình, còn k thập cẩm thì 13k - 17k hay sao ấy. Nói chung, giá này rất bình thường cho 1 quán lề đường =)). Giữ xe đằng sau vs 1 anh bảo vệ rất ư là dễ thương, hổng giúp khách dẫn xe, k có vé giữ xe thì thôi. Chứ tới độ k biết khách để xe lúc nào, khách dẫn xe ra lúc nào thì thật sự cạn lời luôn =)). Anh cứ tiếp tục ""sự nghiệp"" nằm trên yên xe của a và ""quay lưng"" lại vs chổ để xe của khách, mắt hướng mơ màng giữa trời mây đi =))). Nên thôi bạn nào có ăn ở đây thì hãy tự bảo vệ tài sản cá nhân nha, đừng ""trông đợi"" vô ảnh😂😂 #mdrfood #mdrsaigon",0,0,0,0,3,1,3,0,0,0,0,2,đi ăn thử xe đẩy súp cua bánh_mì lề_đường đang nổi chỉ bán lúc 2h trưa trở đi điểm đặc_biệt là có vụn bánh_mì giòn ăn kèm theo súp súp ăn ổn nêm nếm vị đậm_đà bạn mình chê súp hơi lỏng nhưng mình thấy vậy là vừa_rồi chỉ là không thích việc óc heo bị dầm nhỏ từng miếng từng miếng thôi ăn không sướng miệng tí nào hơi ít cua bên dưới đáy ly có 14 trứng bắc thảo mà thấy vị trứng bắc thảo không béo bùi_gì cả ý là cả 2 ly đều gọi thập_cẩm mà ly bạn mình thì có 2 cái trứng cút còn ly mình thì 1 trứng cút nguyên_vẹn 4 lòng_đỏ nửa lòng_trắng chưa hề ăn chổ súp cua mà trứng cút tùm_lum tùm la bấy bá như_vậy giá 20k cho 1 ly súp thập_cẩm như mình còn không thập_cẩm thì 13k 17k hay sao ấy nói_chung giá này rất bình_thường cho 1 quán lề_đường giữ xe đằng sau với 1 anh bảo_vệ rất ư là dễ_thương
"Đi buổi sáng bán khá ổn, đi buổi tối đông đó là rau ít như này đây. Tại gần nhà nên hay ghé ăn, chất lượng cũng tạm được.",0,0,0,0,0,3,3,1,0,0,0,0,đi buổi sáng bán khá ổn đi buổi tối đông đó là rau ít như này đây tại gần nhà nên hay ghé ăn chất_lượng cũng tạm được
"Đi chơi khuya về mình hay ghé chợ Tân Định trên đuong Hai Bà Trưng rinh về e này, xôi nóng hổi thơm mùi nước sốt rôti gà, đùi gà bự chà bá luôn. Còn có xôi gà xé, xôi lòng gà cũng ngon lắm",0,0,0,0,0,1,1,0,0,0,0,0,đi chơi khuya về mình hay ghé chợ tân_định trên đuờng hai_bà_trưng rinh về em này xôi nóng_hổi thơm mùi nước sốt rôti gà đùi gà bự chà bá luôn còn có xôi gà xé xôi lòng gà cũng ngon lắm
"Đi chơi về muộn cả 2 thèm ăn vằn thắn,miến trộn.Nghĩ ngay đến phố Đinh Lễ - nơi mình từng ăn sau khi đi chợ đêm.Quán ngay đầu phố,dễ thấy,chỗ gửi xe không to lắm nhưng nhân viên nhiệt tình dắt xe hộ cho khách khỏi lăn tăn.Miến trộn ở đây ngon,tương ớt cay xè chảy nước mũi.Nhưng mà bọn mình thích :)).Mì vằn thắn tưởng không no mà no kinh không tưởng 😖.Thích nhất là nước dùng cùng sủi cảo đi kèm,rất vừa miệng.Sẽ còn ghé nếu có dịp chơi qua và lên cơn thèm =))",0,0,0,0,0,1,1,1,1,0,0,1,đi chơi về muộn cả 2 thèm ăn vằn_thắn miến trộn nghĩ ngay đến phố đinh lễ nơi mình từng ăn sau khi đi chợ đêm quán ngay đầu phố dễ thấy chỗ gửi xe không to lắm nhưng nhân_viên nhiệt_tình dắt xe hộ cho khách khỏi lăn_tăn miến trộn ở đây ngon tương_ớt cay_xè chảy nước_mũi nhưng_mà bọn mình thích mì vằn_thắn tưởng không no mà no kinh không_tưởng thích nhất là nước dùng cùng sủi cảo đi kèm rất vừa_miệng sẽ còn ghé nếu có dịp chơi qua và lên_cơn thèm
"Đi có 2 đứa, gọi 1 phần này là ăn đã muốn chết luôn.Nầm ở đây ko dày lắm, nhưng dai, sật sật, ăn cũng đỡ mỏi miệng hơn. Phần rau ăn kèm cũng nhiều nên quá được. Thêm bơ nữa là thơm phức.2 người hết tầm 200k thôi. Đi đông sẽ gọi thêm lẩu nữa. @Đinh Diệu Hương",0,0,0,0,1,1,1,0,0,0,0,0,đi có 2 đứa gọi 1 phần này là ăn đã muốn chết luôn nầm ở đây không dày lắm nhưng dai sật sật ăn cũng đỡ mỏi miệng hơn phần rau ăn kèm cũng nhiều nên quá được thêm bơ nữa là thơm_phức 2 người hết tầm 200k thôi đi đông sẽ gọi thêm lẩu nữa đinh diệu_hương
"Đi đông người gọi quá chừng món mà tính ra có gần 500k, mỗi người chưa đến 100k nữa. Trong hình là mình gọi miến cua tay cầm, hàu nướng phô mai, cơm chiên hải sản với cua sốt ớt Singapore đó. Cua ở đây ăn bao ngon, chắc thịt cực kì.",0,0,0,0,1,1,1,0,0,0,0,0,đi đông người gọi quá_chừng món mà tính ra có gần 500k mỗi người chưa đến 100k nữa trong hình là mình gọi miến cua tay cầm hàu nướng phô_mai cơm_chiên hải_sản với cua sốt ớt singapore đó cua ở đây ăn bao ngon chắc thịt cực_kì
"Dì Hồng w Bà Bắc đối diện nhau..Cảm giác BB lun đông khách hơn,:)) chắc do menu phong phú hơn :)) w cả sốt chấm btcuốn bên BB đậm đà hơn thật..menu hai bên na ná nhau nhưng mình lại đặc biệt khoái btchiên bên DH, siêu ngon lun..khác hẳn bên kia. Bt chiên lắc phomai, thêm pate thịt bằm hành phi ăn mãi ko ngán thơm phức phê j đâu :)) ngày nào cung thèm cũng lăn sang làm 1 quả 20k ấy :)) btcuon thì 1.5k/c",0,0,0,0,3,1,1,0,0,0,0,0,dì hồng bà bắc đối_diện nhau cảm_giác bình_thường lun đông khách hơn chắc do menu phong_phú hơn kể_cả sốt chấm bình_thường cuốn bên bình_thường đậm_đà hơn thật menu hai bên na_ná nhau nhưng mình lại đặc_biệt khoái bình_thường chiên bên dh siêu ngon lạ khác hẳn bên kia bình_thường chiên lắc phomai thêm pate thịt bằm hành phi ăn mãi không ngán thơm_phức phê gì đâu ngày nào cũng thèm cũng lăn sang làm 1 quả 20k ấy bình_thường cuốn thì 1 5k
"Đi khai phá quán mì cay mới mở ngay gần công ty, mì cay ở đây có 13 cấp độ, từ không cay tí gì cho tới mức độ giáo chủ ăn cay =)))))) Mình chọn cấp độ 6, cũng khá cay, chưa đến mức nước mắt nước mũi mồ hôi tùm lum. Nước dùng vừa miệng, xúc xích, thịt bò, kim chi nhiều, thích nhất là có thêm bắp để cạp :))))) Đang trong tuần khai trương nên được tặng thêm nước ngọt và bánh cupcake ^^",0,0,0,0,0,1,1,1,0,0,1,0,đi khai_phá quán mì cay mới mở ngay gần công_ty mì cay ở đây có 13 cấp_độ từ không cay tí gì cho tới mức_độ giáo_chủ ăn cay mình chọn cấp_độ 6 cũng khá cay chưa đến mức_nước mắt nước_mũi mồ_hôi tùm_lum nước dùng vừa_miệng xúc_xích thịt bò kim chi nhiều thích nhất là có thêm bắp để cạp đang trong tuần khai_trương nên được tặng thêm nước_ngọt và bánh cupcake
Đi làm về mình ghé vào đây ăn luôn. Không gian sạch sẽ thoáng mát. Phục vụ khá chuyên nghiệp tận tình thân thiện với khách hàng là 1 trong những điểm cộng lớn nhất ở đây. Đồ ăn khi order xong được phục vụ khá nhanh không để khách phải chờ lâu nên mình rất thích. Đồ ăn ngon béo sốt mặn vừa phải nên ăn rất vừa miệng. Đồ ăn chất lượng nhưng giá hơi chát một tý,1,0,0,0,2,1,0,0,0,0,0,1,đi làm về mình ghé vào đây ăn luôn không_gian sạch_sẽ thoáng mát phục_vụ khá chuyên_nghiệp tận_tình thân_thiện với khách hàg là 1 trong những điểm cộng lớn nhất ở đây đồ_ăn khi đặt hàg xong được phục_vụ khá nhanh không để khách phải chờ lâu nên mình rất thích đồ_ăn ngon béo sốt mặn vừa_phải nên ăn rất vừa_miệng đồ_ăn chất_lượng nhưng giá hơi chát một tý
"đi ngang nghe mùi thơm lắm nhưng ăn thấy hơi nhạt nhẽo. đồ ăn nhiều sạch sẽ. giá mắc tô trên hình là 70k. thấy có nhiều món nữa bánh canh cua, bún mắm, bún mọc, bún thái ..",0,0,0,0,2,3,1,0,0,0,0,0,đi ngang nghe mùi thơm lắm nhưng ăn thấy hơi nhạt_nhẽo đồ_ăn nhiều sạch_sẽ giá mắc tô trên hình là 70k thấy có nhiều món nữa bánh_canh cua bún mắm_tôm mọc bún thái
Địa chỉ quán nè ❤️ quán rộng thoải mái tự chọn món tự gắp tự nướng 😍 giá cả ok ( rẻ hơn nhìu quán mình từng đi ) thích hợp đi với người yêu hoặc nhóm bạn la cà ✌🏻️,1,0,0,0,1,0,1,3,1,0,0,0,địa_chỉ quán nè quán rộng thoải_mái tự chọn món tự gắp tự nướng giá_cả ok rẻ hơn nhiều quán mình từng đi thích_hợp đi với người_yêu hoặc nhóm bạn la_cà
"Địa chỉ: 5 Lý Văn Phúc, Cát Linh, Đống Đa, Hà NộiCửa hàng Gà-Vịt chuyên các món về vịt như: Bún, cháo, miến vịt; vịt luộc, vịt nướng, vịt xào; giả cầy vịt...Khách đến đông có thể gọi đặt trước bàn qua số điện thoại: 01662212384Các món vịt nướng, giả cầy, vịt om sấu,... khách đặt hàng trước khi qua để cửa hàng chuẩn bị.Thích hợp cho dân công sở, dân nhậu,...Giá cả phải chăng, chị chủ quán nhiệt tình, không gian lại sạch sẽ :')",1,0,0,0,1,0,1,3,0,0,0,1,địa_chỉ 5 lý văn phúc cát linh đống_đa hà_nội cửa hàg gà vịt chuyên các món về vịt như bún cháo miến vịt vịt luộc vịt nướng vịt xào giả_cầy vịt khách đến đông có_thể gọi đặt trước bàn qua số điện_thoại 01662212384 các món vịt nướng giả_cầy vịt om sấu khách đặt hàg trước khi qua để cửa hàg chuẩn_bị thích_hợp cho dân công_sở dân nhậu giá_cả phải_chăng chị chủ quán nhiệt_tình không_gian lại sạch_sẽ
"Đĩa cơm chất lượng lm nha. Thịt thì mềm ngọt, cơm dẻo kèm vs dưa chua đầy đủ, có free canh nữa :3 Nếu đã trót êu cơm sườn thì đây là chỗ đág để thử 👍",0,0,0,0,0,1,1,0,1,0,0,0,đĩa cơm chất_lượng làm nha thịt thì mềm ngọt cơm dẻo kèm với dưa chua đầy_đủ có free canh nữa 3 nếu đã trót yêu cơm sườn thì đây là chỗ đáng để thử
"Dĩa cơm thập cẩm thấy nhiều chứ thiệt ra cũng có chút ét àh, đồ ăn nhiều loại mỗi loại được chút xíu, cơ mà ăn vậy thì đỡ ngán hơn mà còn được nhiều nữa. Ở đây đặt biệt có món nem nướng ngon và ít mỡ, thịt nạc nhiều, còn sườn nướng cũng có vị rất thơm. Cơm thì nấu bằng gạo tấm loại ngon, một dĩa cũng được nhiều cơm lắm. Tiệm nằm ngay vòng xoay Nguyễn Chí Thanh, hơi nhỏ nhưng không gian sang trọng, có máy lạnh mát mẻ",1,0,0,0,0,1,1,1,0,0,0,0,dĩa cơm thập_cẩm thấy nhiều chứ thiệt ra cũng có chút_ít mà đồ_ăn nhiều loại mỗi loại được chút_xíu cơ_mà ăn vậy thì đỡ ngán hơn mà_còn được nhiều nữa ở đây đặt biệt có món nem nướng ngon và ít mỡ thịt nạc nhiều còn sườn nướng cũng có vị rất thơm cơm thì nấu bằng gạo tấm loại ngon một dĩa cũng được nhiều cơm lắm tiệm nằm ngay vòng xoay nguyễn_chí thanh hơi nhỏ nhưng không_gian sang_trọng có máy_lạnh mát_mẻ
"Dĩa này là thập cẩm ạ, nhưng mình vẫn suggest mọi người ăn bánh bèo với bánh nậm vì hai cái đó ngon hơn 😁 dĩa thập cẩm vầy hơi ngán khoản bánh bột lọc ngta cho nhiều.Ps: ở đây bán nem nướng NT cũng ngon lắm 😍 nhà mình toàn ăn nem ở đây, giá cũng phải chăng 😉",0,0,0,0,0,1,3,0,1,0,1,0,dĩa này là thập_cẩm ạ nhưng mình vẫn suggest mọi người ăn bánh_bèo với bánh_nậm vì hai cái đó ngon hơn dĩa thập_cẩm vầy hơi ngán khoản bánh bột lọc người ta cho nhiều ps ở đây bán nem nướng nhắn_tin cũng ngon lắm nhà mình toàn ăn nem ở đây giá cũng phải_chăng
"Dĩa ốc cà na của mình là 50k, món này làm ngon, xào bơ thơm phức luôn. Món này rang muối ăn cũng ok nhưng khá cay nha. Sụn gà chiên nước mắm bao ngon, thấm cực kì, ăn sực sực siêu đạ. Nghêu hấp sả là 55k, con nào cũng tươi, mập thịt, hấp sả thơm phức 😋😋. Ốc móng chân siu bự, hơi mắc, 40k/con T_T. Sò mai nướng trứng cút mỡ hành 30k/con. Theo mình thì nước chấm ngon, nhiều loại, thích nhất vẫn là muối ớt xanh. Chế biến thì thì tùy món, nhưng mà con nào cũng tươi rói hết 👍👍.",0,0,0,0,3,1,1,0,0,0,0,0,dĩa ốc cà_na của mình là 50k món này làm ngon xào bơ thơm_phức luôn món này rang muối_ăn cũng ok nhưng khá cay nha sụn gà chiên nước_mắm bao ngon thấm cực_kì ăn sực sực siêu đạ nghêu hấp sả là 55k con nào cũng tươi mập thịt hấp sả thơm_phức ốc móng chân siêu bự hơi mắc 40k con ốc sò mai nướng trứng cút mỡ hành 30k theo mình thì nước_chấm ngon nhiều loại thích nhất vẫn là muối ớt xanh chế_biến thì thì món nhưng_mà con nào cũng tươi_rói hết
"Đĩa sushi tạo hình đẹp, gọi phần này thì ăn được nhiều loại sushi :) Các đường vẽ trang trí là sốt chấm, nếu ko thích có thể chấm nươ tương riêng. Nói chung là giá cao nhieng ăn đáng đồng tiền ^^",0,0,0,0,3,1,1,0,0,0,0,0,đĩa sushi tạo_hình đẹp gọi phần này thì ăn được nhiều loại sushi các đường vẽ trang_trí là sốt chấm nếu không thích có_thể chấm nước_tương riêng nói_chung là giá cao nhưng ăn đáng đồng_tiền
"Đĩa thạch quán tự làm siêu nhiều luôn, có đủ loại trân châu, thạch củ năng, thạch bi, bánh flan các kiểu cho 2 người bao no. Trà sữa cũng ngon nữa, gọi set này hợp lý nè.",0,0,1,0,0,0,1,0,0,0,0,0,đĩa thạch quán tự làm siêu nhiều luôn có đủ loại trân_châu thạch củ năng thạch bi bánh flan các kiểu cho 2 người bao no trà sữa cũng ngon nữa gọi set này hợp_lý nè
"Dĩa thập cẩm gồm bánh bèo, bánh bột lọc và bánh đúc. Về phần bánh bèo và bánh đúc thì béo ngậy và thơm mùi nước cốt dừa, ăn rất ngon, bánh bột lọc thì vỏ dai dai, nhân tôm bên trong tươi, cắn vô lớp vỏ dai và vỏ tôm giòn giòn cảm giác rất đã miệng. Bánh đúc thì có thêm thịt bằm và mỡ hành, ăn chung với nước mắm ngọt ngọt rất ngon.",0,0,0,0,0,1,1,0,0,0,0,0,dĩa thập_cẩm gồm bánh_bèo bánh bột lọc và bánh_đúc về phần bánh_bèo và bánh_đúc thì béo ngậy và thơm mùi nước_cốt dừa ăn rất ngon bánh bột lọc thì vỏ dai dai nhân tôm bên trong tươi cắn vô lớp vỏ dai và vỏ tôm giòn giòn cảm_giác rất đã miệng bánh_đúc thì có thêm thịt bằm và mỡ hành ăn chung với nước_mắm ngọt ngọt rất ngon
"Điểm cộng ở Tofu là những loại mứt và siro đều là hàng ngoại “xịn” khách dễ dàng kiểm chứng khi được mục sở thị ngay tại quán.Hương vị các món vừa thơm dễ chịu vừa lạ miệng, chứ không có cảm giác “đồ hóa học rẻ tiền, ăn khé cả cổ”. Chịu đầu tư nhưng giá các món tào phớ cũng không quá đắt so với các món giải nhiệt hot của Hà Nội như chè khúc bạch, sữa chua mít. Tất cả đều có giá dao động từ 15 - 18k/món.",0,0,0,0,3,1,1,0,0,0,0,0,điểm cộng ở tôi là những loại mứt và siro đều là hàg ngoại xịn khách dễ_dàng kiểm_chứng khi được mục_sở_thị ngay tại quán hương_vị các món vừa thơm dễ_chịu vừa lạ_miệng chứ không có cảm_giác đồ hoá_học rẻ_tiền ăn_khé cả cổ chịu đầu_tư nhưng giá các món tào_phớ cũng không quá đắt so với các món giải_nhiệt hot của hà_nội như chè khúc bạch sữa_chua mít tất_cả đều có giá dao_động từ 15 18k món
"Điểm đặc biệt của loại kem này, hơn hẳn so với các loại kem đóng hộp khác mà mình thấy chính là phần các viên li ti nhỏ có mùi vị matcha bột bột thơm mùi trà rải đều sẵn ở trong kem. Theo kinh nghiệm của mình thì khi ăn nên múc phần kem matcha ở dưới, ráng vén thêm phần chocolate (nghe quảng cáo là chocolate Bỉ) nâu nâu ở trên mặt kem, với vén vén thêm nữa phần hạt cookies ở trên nữa. Vừa mịn mà hơi hột hột, lại còn thơm vị matcha và beo béo ngọt ngọt mùi trà đặc trưng nữa nhé.",0,0,0,0,0,1,1,0,0,0,0,0,điểm đặc_biệt của loại kem này hơn hẳn so với các loại kem đóng_hộp khác mà mình thấy chính là phần các viên li_ti nhỏ có mùi_vị matcha bột bột thơm mùi trà rải đều sẵn ở trong kem theo kinh_nghiệm của mình thì khi ăn nên múc phần kem matcha ở dưới ráng vén thêm phần chocolate nghe quảng_cáo là chocolate bỉ nâu nâu ở trên mặt kem với vén vén thêm nữa phần hạt cookies ở trên nữa vừa mịn mà hơi hột hột lại còn thơm vị matcha và beo_béo ngọt ngọt mùi trà đặc_trưng nữa nhé
